,id,url,repository_url,labels_url,user
20,1194101825,https://api.github.com/repos/pandas-dev/pandas/issues/46656,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46656/labels{/name},"{'login': 'GYHHAHA', 'id': 41546976, 'node_id': 'MDQ6VXNlcjQxNTQ2OTc2', 'avatar_url': 'https://avatars.githubusercontent.com/u/41546976?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GYHHAHA', 'html_url': 'https://github.com/GYHHAHA', 'followers_url': 'https://api.github.com/users/GYHHAHA/followers', 'following_url': 'https://api.github.com/users/GYHHAHA/following{/other_user}', 'gists_url': 'https://api.github.com/users/GYHHAHA/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GYHHAHA/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GYHHAHA/subscriptions', 'organizations_url': 'https://api.github.com/users/GYHHAHA/orgs', 'repos_url': 'https://api.github.com/users/GYHHAHA/repos', 'events_url': 'https://api.github.com/users/GYHHAHA/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GYHHAHA/received_events', 'type': 'User', 'site_admin': False}"
21,1194081671,https://api.github.com/repos/pandas-dev/pandas/issues/46655,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46655/labels{/name},"{'login': 'kwhkim', 'id': 4476168, 'node_id': 'MDQ6VXNlcjQ0NzYxNjg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/4476168?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/kwhkim', 'html_url': 'https://github.com/kwhkim', 'followers_url': 'https://api.github.com/users/kwhkim/followers', 'following_url': 'https://api.github.com/users/kwhkim/following{/other_user}', 'gists_url': 'https://api.github.com/users/kwhkim/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/kwhkim/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/kwhkim/subscriptions', 'organizations_url': 'https://api.github.com/users/kwhkim/orgs', 'repos_url': 'https://api.github.com/users/kwhkim/repos', 'events_url': 'https://api.github.com/users/kwhkim/events{/privacy}', 'received_events_url': 'https://api.github.com/users/kwhkim/received_events', 'type': 'User', 'site_admin': False}"
22,1193963920,https://api.github.com/repos/pandas-dev/pandas/issues/46652,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46652/labels{/name},"{'login': 'dataxerik', 'id': 15721311, 'node_id': 'MDQ6VXNlcjE1NzIxMzEx', 'avatar_url': 'https://avatars.githubusercontent.com/u/15721311?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/dataxerik', 'html_url': 'https://github.com/dataxerik', 'followers_url': 'https://api.github.com/users/dataxerik/followers', 'following_url': 'https://api.github.com/users/dataxerik/following{/other_user}', 'gists_url': 'https://api.github.com/users/dataxerik/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/dataxerik/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/dataxerik/subscriptions', 'organizations_url': 'https://api.github.com/users/dataxerik/orgs', 'repos_url': 'https://api.github.com/users/dataxerik/repos', 'events_url': 'https://api.github.com/users/dataxerik/events{/privacy}', 'received_events_url': 'https://api.github.com/users/dataxerik/received_events', 'type': 'User', 'site_admin': False}"
23,1193945297,https://api.github.com/repos/pandas-dev/pandas/issues/46651,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46651/labels{/name},"{'login': 'twoertwein', 'id': 6618166, 'node_id': 'MDQ6VXNlcjY2MTgxNjY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6618166?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/twoertwein', 'html_url': 'https://github.com/twoertwein', 'followers_url': 'https://api.github.com/users/twoertwein/followers', 'following_url': 'https://api.github.com/users/twoertwein/following{/other_user}', 'gists_url': 'https://api.github.com/users/twoertwein/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/twoertwein/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/twoertwein/subscriptions', 'organizations_url': 'https://api.github.com/users/twoertwein/orgs', 'repos_url': 'https://api.github.com/users/twoertwein/repos', 'events_url': 'https://api.github.com/users/twoertwein/events{/privacy}', 'received_events_url': 'https://api.github.com/users/twoertwein/received_events', 'type': 'User', 'site_admin': False}"
24,1193935553,https://api.github.com/repos/pandas-dev/pandas/issues/46650,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46650/labels{/name},"{'login': 'teej', 'id': 1796, 'node_id': 'MDQ6VXNlcjE3OTY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1796?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/teej', 'html_url': 'https://github.com/teej', 'followers_url': 'https://api.github.com/users/teej/followers', 'following_url': 'https://api.github.com/users/teej/following{/other_user}', 'gists_url': 'https://api.github.com/users/teej/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/teej/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/teej/subscriptions', 'organizations_url': 'https://api.github.com/users/teej/orgs', 'repos_url': 'https://api.github.com/users/teej/repos', 'events_url': 'https://api.github.com/users/teej/events{/privacy}', 'received_events_url': 'https://api.github.com/users/teej/received_events', 'type': 'User', 'site_admin': False}"
25,1193708326,https://api.github.com/repos/pandas-dev/pandas/issues/46648,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46648/labels{/name},"{'login': 'edwhuang23', 'id': 29204546, 'node_id': 'MDQ6VXNlcjI5MjA0NTQ2', 'avatar_url': 'https://avatars.githubusercontent.com/u/29204546?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/edwhuang23', 'html_url': 'https://github.com/edwhuang23', 'followers_url': 'https://api.github.com/users/edwhuang23/followers', 'following_url': 'https://api.github.com/users/edwhuang23/following{/other_user}', 'gists_url': 'https://api.github.com/users/edwhuang23/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/edwhuang23/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/edwhuang23/subscriptions', 'organizations_url': 'https://api.github.com/users/edwhuang23/orgs', 'repos_url': 'https://api.github.com/users/edwhuang23/repos', 'events_url': 'https://api.github.com/users/edwhuang23/events{/privacy}', 'received_events_url': 'https://api.github.com/users/edwhuang23/received_events', 'type': 'User', 'site_admin': False}"
26,1193673132,https://api.github.com/repos/pandas-dev/pandas/issues/46646,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46646/labels{/name},"{'login': 'galipremsagar', 'id': 11664259, 'node_id': 'MDQ6VXNlcjExNjY0MjU5', 'avatar_url': 'https://avatars.githubusercontent.com/u/11664259?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/galipremsagar', 'html_url': 'https://github.com/galipremsagar', 'followers_url': 'https://api.github.com/users/galipremsagar/followers', 'following_url': 'https://api.github.com/users/galipremsagar/following{/other_user}', 'gists_url': 'https://api.github.com/users/galipremsagar/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/galipremsagar/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/galipremsagar/subscriptions', 'organizations_url': 'https://api.github.com/users/galipremsagar/orgs', 'repos_url': 'https://api.github.com/users/galipremsagar/repos', 'events_url': 'https://api.github.com/users/galipremsagar/events{/privacy}', 'received_events_url': 'https://api.github.com/users/galipremsagar/received_events', 'type': 'User', 'site_admin': False}"
27,1193630498,https://api.github.com/repos/pandas-dev/pandas/issues/46645,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46645/labels{/name},"{'login': 'rxd330', 'id': 55816259, 'node_id': 'MDQ6VXNlcjU1ODE2MjU5', 'avatar_url': 'https://avatars.githubusercontent.com/u/55816259?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rxd330', 'html_url': 'https://github.com/rxd330', 'followers_url': 'https://api.github.com/users/rxd330/followers', 'following_url': 'https://api.github.com/users/rxd330/following{/other_user}', 'gists_url': 'https://api.github.com/users/rxd330/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rxd330/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rxd330/subscriptions', 'organizations_url': 'https://api.github.com/users/rxd330/orgs', 'repos_url': 'https://api.github.com/users/rxd330/repos', 'events_url': 'https://api.github.com/users/rxd330/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rxd330/received_events', 'type': 'User', 'site_admin': False}"
28,1193371305,https://api.github.com/repos/pandas-dev/pandas/issues/46644,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46644/labels{/name},"{'login': 'arnaudlegout', 'id': 7670869, 'node_id': 'MDQ6VXNlcjc2NzA4Njk=', 'avatar_url': 'https://avatars.githubusercontent.com/u/7670869?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/arnaudlegout', 'html_url': 'https://github.com/arnaudlegout', 'followers_url': 'https://api.github.com/users/arnaudlegout/followers', 'following_url': 'https://api.github.com/users/arnaudlegout/following{/other_user}', 'gists_url': 'https://api.github.com/users/arnaudlegout/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/arnaudlegout/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/arnaudlegout/subscriptions', 'organizations_url': 'https://api.github.com/users/arnaudlegout/orgs', 'repos_url': 'https://api.github.com/users/arnaudlegout/repos', 'events_url': 'https://api.github.com/users/arnaudlegout/events{/privacy}', 'received_events_url': 'https://api.github.com/users/arnaudlegout/received_events', 'type': 'User', 'site_admin': False}"
29,1192721647,https://api.github.com/repos/pandas-dev/pandas/issues/46643,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46643/labels{/name},"{'login': 'jonashaag', 'id': 175722, 'node_id': 'MDQ6VXNlcjE3NTcyMg==', 'avatar_url': 'https://avatars.githubusercontent.com/u/175722?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jonashaag', 'html_url': 'https://github.com/jonashaag', 'followers_url': 'https://api.github.com/users/jonashaag/followers', 'following_url': 'https://api.github.com/users/jonashaag/following{/other_user}', 'gists_url': 'https://api.github.com/users/jonashaag/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jonashaag/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jonashaag/subscriptions', 'organizations_url': 'https://api.github.com/users/jonashaag/orgs', 'repos_url': 'https://api.github.com/users/jonashaag/repos', 'events_url': 'https://api.github.com/users/jonashaag/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jonashaag/received_events', 'type': 'User', 'site_admin': False}"
